Eco_region,Country,Year,sub-national,MPA,Site,Station,Station_corrected,family,density.ind.ha.
Malindi-Chale,Kenya,2010,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,647
Malindi-Chale,Kenya,2012,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,240
Malindi-Chale,Kenya,2013,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,1800
Malindi-Chale,Kenya,2015,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,20
Malindi-Chale,Kenya,2004,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,50
Malindi-Chale,Kenya,2005,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,92
Malindi-Chale,Kenya,2006,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,107
Malindi-Chale,Kenya,2006,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,933
Malindi-Chale,Kenya,2007,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,20
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,18
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,17
Malindi-Chale,Kenya,2010,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,13
Malindi-Chale,Kenya,2012,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,7
Malindi-Chale,Kenya,2013,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Epinephelidae,40
Malindi-Chale,Kenya,2014,Malindi-Watamu,Open access,Malindi,Che_shale,Che_shale,Scarinae,740
Malindi-Chale,Kenya,2015,Malindi-Watamu,Open access,Malindi,Che_shale,Che_shale,Scarinae,53
Malindi-Chale,Kenya,2015,Malindi-Watamu,Open access,Malindi,Che_shale,Che_shale,Scarinae,40
Malindi-Chale,Kenya,2014,Malindi-Watamu,Open access,Malindi,Kichwa_cha_kati,Kichwa_cha_kati,Scarinae,600
Malindi-Chale,Kenya,2015,Malindi-Watamu,Open access,Malindi,Kichwa_cha_kati,Kichwa_cha_kati,Scarinae,40
Malindi-Chale,Kenya,2014,Malindi-Watamu,Open access,Malindi,Marereni,Marereni,Scarinae,780
Malindi-Chale,Kenya,2004,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,270
Malindi-Chale,Kenya,2005,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,233
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,1227
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,827
Malindi-Chale,Kenya,2007,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,389
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,333
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,44
Malindi-Chale,Kenya,2010,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,230
Malindi-Chale,Kenya,2011,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,182
Malindi-Chale,Kenya,2012,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,80
Malindi-Chale,Kenya,2013,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,2280
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,333
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Scarinae,70
Malindi-Chale,Kenya,2004,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,33
Malindi-Chale,Kenya,2005,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,17
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,533
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,80
Malindi-Chale,Kenya,2007,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,18
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,33
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,36
Malindi-Chale,Kenya,2010,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,10
Malindi-Chale,Kenya,2011,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,97
Malindi-Chale,Kenya,2013,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,80
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,33
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,80
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Park,Mombasa Marine National Park,Coral_Garden,Coral_Garden_Mombasa,Epinephelidae,133
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Kasa,Kasa,Epinephelidae,200
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Likoni,Likoni,Epinephelidae,147
Malindi-Chale,Kenya,2005,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,228
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,360
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,160
Malindi-Chale,Kenya,2007,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,333
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,13
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,323
Malindi-Chale,Kenya,2010,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,407
Malindi-Chale,Kenya,2011,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,93
Malindi-Chale,Kenya,2012,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,87
Malindi-Chale,Kenya,2013,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,1280
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,13
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Scarinae,567
Malindi-Chale,Kenya,2005,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Epinephelidae,36
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Epinephelidae,27
Malindi-Chale,Kenya,2007,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Epinephelidae,31
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Epinephelidae,3
Malindi-Chale,Kenya,2010,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Epinephelidae,7
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Epinephelidae,7
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Nyali,Nyali,Epinephelidae,13
Malindi-Chale,Kenya,2005,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,113
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,1413
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,53
Malindi-Chale,Kenya,2007,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,149
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,147
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,244
Malindi-Chale,Kenya,2010,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,300
Malindi-Chale,Kenya,2011,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,187
Malindi-Chale,Kenya,2012,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,120
Malindi-Chale,Kenya,2013,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,1640
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,147
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Scarinae,368
Malindi-Chale,Kenya,2005,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Epinephelidae,47
Malindi-Chale,Kenya,2007,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Epinephelidae,218
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Epinephelidae,7
Malindi-Chale,Kenya,2013,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Epinephelidae,240
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Ras_Iwatine,Ras_Iwatine,Epinephelidae,7
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Park,Shark_point,Shark_point,Epinephelidae,240
Malindi-Chale,Kenya,2004,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,113
Malindi-Chale,Kenya,2005,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,337
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,560
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,880
Malindi-Chale,Kenya,2007,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,633
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,607
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,132
Malindi-Chale,Kenya,2010,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,40
Malindi-Chale,Kenya,2011,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,255
Malindi-Chale,Kenya,2012,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,193
Malindi-Chale,Kenya,2013,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,2208
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,607
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Scarinae,220
Malindi-Chale,Kenya,2005,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,7
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,587
Malindi-Chale,Kenya,2006,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,27
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,13
Malindi-Chale,Kenya,2009,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,8
Malindi-Chale,Kenya,2010,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,7
Malindi-Chale,Kenya,2011,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,7
Malindi-Chale,Kenya,2013,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,64
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,13
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Park,Mombasa Marine National Park,Starfish,Starfish,Epinephelidae,27
Malindi-Chale,Kenya,2008,Kilifi-Mombasa,Reserve,Mombasa Marine National Reserve,Vuma,Vuma,Epinephelidae,200
Msambweni-Kisite,Kenya,2011,Msambweni-Kisite,Open access,Shimoni,Baazo,Baazo,Scarinae,600
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Open access,Shimoni,Baazo,Baazo,Epinephelidae,40
Msambweni-Kisite,Kenya,2011,Msambweni-Kisite,Open access,Shimoni,Baazo,Baazo,Epinephelidae,680
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Open access,Shimoni,Baazo,Baazo,Epinephelidae,147
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Open access,Shimoni,Funzi,Funzi,Scarinae,120
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Open access,Shimoni,Funzi,Funzi,Epinephelidae,300
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Open access,Shimoni,Jiwe_Jahazi,Jiwe_Jahazi,Scarinae,180
Msambweni-Kisite,Kenya,2011,Msambweni-Kisite,Open access,Shimoni,Jiwe_Jahazi,Jiwe_Jahazi,Scarinae,60
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Open access,Shimoni,Jiwe_Jahazi,Jiwe_Jahazi,Scarinae,740
Msambweni-Kisite,Kenya,2013,Msambweni-Kisite,Open access,Shimoni,Jiwe_Jahazi,Jiwe_Jahazi,Scarinae,500
Msambweni-Kisite,Kenya,2011,Msambweni-Kisite,Open access,Shimoni,Jiwe_Jahazi,Jiwe_Jahazi,Epinephelidae,220
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Open access,Shimoni,Jiwe_Jahazi,Jiwe_Jahazi,Epinephelidae,20
Msambweni-Kisite,Kenya,2013,Msambweni-Kisite,Open access,Shimoni,Jiwe_Jahazi,Jiwe_Jahazi,Epinephelidae,0
Msambweni-Kisite,Kenya,2005,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Scarinae,596
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Scarinae,1680
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Scarinae,2427
Msambweni-Kisite,Kenya,2007,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Scarinae,867
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Scarinae,427
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Scarinae,860
Msambweni-Kisite,Kenya,2010,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Scarinae,473
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Scarinae,373
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Scarinae,727
Msambweni-Kisite,Kenya,2005,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Epinephelidae,44
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Epinephelidae,1093
Msambweni-Kisite,Kenya,2007,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Epinephelidae,77
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Epinephelidae,17
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Epinephelidae,40
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Epinephelidae,33
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Open access,Shimoni,K-Light_House,K-Light_House,Epinephelidae,7
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Open access,Shimoni,Kibuyuni,Kibuyuni,Scarinae,72
Msambweni-Kisite,Kenya,2013,Msambweni-Kisite,Open access,Shimoni,Kibuyuni,Kibuyuni,Scarinae,667
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Open access,Shimoni,Kibuyuni,Kibuyuni,Scarinae,1320
Msambweni-Kisite,Kenya,2015,Msambweni-Kisite,Open access,Shimoni,Kibuyuni,Kibuyuni,Scarinae,620
Msambweni-Kisite,Kenya,2011,Msambweni-Kisite,Open access,Shimoni,Kijambani,Kijambani,Scarinae,200
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Open access,Shimoni,Kiromo,Kiromo,Scarinae,1040
Msambweni-Kisite,Kenya,2013,Msambweni-Kisite,Open access,Shimoni,Kiromo,Kiromo,Scarinae,867
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Open access,Shimoni,Kiromo,Kiromo,Scarinae,400
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Open access,Shimoni,Kiromo,Kiromo,Epinephelidae,20
Msambweni-Kisite,Kenya,2013,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,147
Msambweni-Kisite,Kenya,2013,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,80
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,400
Msambweni-Kisite,Kenya,2004,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,602
Msambweni-Kisite,Kenya,2005,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,792
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,2320
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,1813
Msambweni-Kisite,Kenya,2007,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,349
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,510
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,320
Msambweni-Kisite,Kenya,2010,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,173
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,393
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Scarinae,248
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,170
Msambweni-Kisite,Kenya,2004,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,162
Msambweni-Kisite,Kenya,2005,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,260
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,560
Msambweni-Kisite,Kenya,2007,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,40
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,113
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,63
Msambweni-Kisite,Kenya,2010,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,13
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,40
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,72
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Exposed,Kisite-Exposed,Epinephelidae,53
Msambweni-Kisite,Kenya,2010,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,2340
Msambweni-Kisite,Kenya,2013,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,800
Msambweni-Kisite,Kenya,2015,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,2180
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,260
Msambweni-Kisite,Kenya,2004,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,640
Msambweni-Kisite,Kenya,2005,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,1104
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,2453
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,907
Msambweni-Kisite,Kenya,2007,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,672
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,280
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,553
Msambweni-Kisite,Kenya,2010,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,87
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,227
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Scarinae,153
Msambweni-Kisite,Kenya,2010,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,320
Msambweni-Kisite,Kenya,2015,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,80
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,90
Msambweni-Kisite,Kenya,2004,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,1533
Msambweni-Kisite,Kenya,2005,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,128
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,320
Msambweni-Kisite,Kenya,2006,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,320
Msambweni-Kisite,Kenya,2007,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,284
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,140
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,317
Msambweni-Kisite,Kenya,2010,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,7
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,73
Msambweni-Kisite,Kenya,2009,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,7
Msambweni-Kisite,Kenya,2008,Msambweni-Kisite,Park,Shimoni,Kisite-Sheltered,Kisite-Sheltered,Epinephelidae,80
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Park,Shimoni,Kisite_Deep,Kisite_Deep,Scarinae,240
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Park,Shimoni,Kisite_Deep,Kisite_Deep,Scarinae,813
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Park,Shimoni,Kisite_Deep,Kisite_Deep,Epinephelidae,20
Msambweni-Kisite,Kenya,2014,Msambweni-Kisite,Park,Shimoni,Kisite_Deep,Kisite_Deep,Epinephelidae,13
Msambweni-Kisite,Kenya,2010,Msambweni-Kisite,Open access,Shimoni,Magomeni,Magomeni,Scarinae,940
Msambweni-Kisite,Kenya,2012,Msambweni-Kisite,Park,Shimoni,Makokokwe,Makokokwe,Scarinae,520
